order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
2762,4/8/2022,First Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003709,1,0.0,0.0,0.0
2763,5/16/2023,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001191,5,2.0,98.0,8.0
2764,5/14/2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003166,3,0.3,9.7,-0.3
2765,8/6/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003982,5,1.2,28.8,8.8
2766,4/27/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10004835,2,0.2,9.8,-0.2
2767,12/12/2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10000159,1,1.5,28.5,-1.5
2768,2/28/2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10002945,8,96.0,1824.0,234.0
2769,7/18/2023,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10001242,2,1.2,28.8,8.8
2770,6/11/2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10003038,7,1.0,49.0,9.0
2771,11/16/2023,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10003289,3,2.0,48.0,8.0
2772,9/20/2022,Standard Class,Consumer,United States,Waukesha,Wisconsin,53186,Central,Office Supplies,Storage,OFF-ST-10000918,5,2.5,47.5,-2.5
2773,9/15/2022,First Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Furnishings,FUR-FU-10001940,3,0.6,19.4,-0.6
2774,8/4/2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10002852,3,1.0,49.0,9.0
2775,5/13/2023,Standard Class,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,OFF-PA-10004451,2,0.2,9.8,-0.2
2776,10/19/2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10004804,3,4.5,145.5,5.5
2777,9/6/2022,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Appliances,OFF-AP-10003971,7,3.0,57.0,-3.0
2778,1/22/2023,Second Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Bookcases,FUR-BO-10003159,2,6.0,194.0,34.0
2779,8/10/2022,Standard Class,Corporate,United States,Pompano Beach,Florida,33068,South,Furniture,Furnishings,FUR-FU-10001935,8,0.6,19.4,-0.6
2780,8/25/2023,Standard Class,Corporate,United States,Pompano Beach,Florida,33068,South,Technology,Accessories,TEC-AC-10003433,3,0.0,0.0,0.0
2781,5/13/2023,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10004544,4,3.0,57.0,7.0
2782,11/17/2022,Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Art,OFF-AR-10001026,10,0.8,19.2,-0.8
2783,2/26/2022,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,TEC-PH-10001336,2,5.2,254.8,34.80000000000001
2784,10/26/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10003187,2,0.6,19.4,-0.6
2785,10/29/2022,Standard Class,Corporate,United States,Troy,Ohio,45373,East,Technology,Phones,TEC-PH-10004897,4,0.8,19.2,-0.8
2786,5/8/2022,First Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10004997,4,24.0,576.0,46.0
2787,4/2/2022,First Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,OFF-FA-10002763,2,0.5,9.5,-0.5
2788,12/16/2022,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,FUR-FU-10001588,5,2.4,57.6,-2.4
2789,6/17/2022,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Office Supplies,Art,OFF-AR-10000940,7,0.8,19.2,-0.8
2790,4/30/2023,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,FUR-FU-10002759,5,1.2,38.8,8.799999999999997
2791,9/7/2023,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10000358,2,1.2,28.8,-1.2
2792,6/4/2022,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10003281,3,1.6,38.4,-1.6
2793,6/27/2022,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10000029,1,0.5,9.5,-0.5
2794,9/24/2023,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Technology,Phones,TEC-PH-10001557,14,54.0,1026.0,76.0
2795,12/29/2022,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Technology,Phones,TEC-PH-10000576,4,8.8,431.2,41.19999999999999
2796,11/3/2023,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Office Supplies,Binders,OFF-BI-10002764,7,0.4,19.6,-0.4
2797,5/23/2022,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Furniture,Bookcases,FUR-BO-10001337,3,9.3,300.7,10.699999999999989
2798,5/18/2022,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Art,OFF-AR-10002257,4,0.2,9.8,-0.2
2799,8/22/2023,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10001019,2,1.6,38.4,-1.6
2800,3/20/2022,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Binders,OFF-BI-10003364,5,3.0,147.0,17.0
2801,12/7/2022,First Class,Corporate,United States,Miami,Florida,33180,South,Technology,Phones,TEC-PH-10000984,5,39.0,741.0,121.0
2802,6/23/2022,First Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Art,OFF-AR-10001683,1,0.4,9.6,-0.4
2803,12/13/2023,Standard Class,Consumer,United States,Las Cruces,New Mexico,88001,West,Furniture,Furnishings,FUR-FU-10000629,3,1.6,38.4,8.399999999999999
2804,6/21/2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10003893,3,0.2,9.8,-0.2
2805,6/4/2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10004239,6,1.5,28.5,-1.5
2806,5/7/2022,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,FUR-CH-10000553,2,2.0,48.0,8.0
2807,1/13/2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Fasteners,OFF-FA-10004395,2,0.2,9.8,-0.2
2808,8/23/2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10004782,2,0.3,9.7,-0.3
2809,1/22/2023,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Bookcases,FUR-BO-10002213,5,28.0,672.0,72.0
2810,3/14/2022,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10001854,2,28.0,532.0,52.0
2811,11/21/2023,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Paper,OFF-PA-10000157,9,7.2,172.8,12.800000000000011
2812,5/20/2022,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,FUR-FU-10001185,6,7.6000000000000005,182.4,32.400000000000006
2813,10/11/2023,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Tables,FUR-TA-10001520,3,8.4,201.6,21.599999999999994
2814,12/2/2023,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,TEC-AC-10004145,4,20.0,980.0,70.0
2815,4/1/2022,Second Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Tables,FUR-TA-10000688,3,19.5,630.5,80.5
2816,1/24/2022,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Office Supplies,Binders,OFF-BI-10001510,5,2.2,107.8,7.799999999999997
2817,1/7/2023,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Furniture,Chairs,FUR-CH-10003817,1,2.4,57.6,-2.4
2818,2/13/2023,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Furniture,Furnishings,FUR-FU-10000308,2,6.0,114.0,14.0
2819,4/18/2022,Standard Class,Home Office,United States,Franklin,Massachusetts,2038,East,Office Supplies,Storage,OFF-ST-10003208,6,43.6,1046.4,166.4000000000001
2820,4/26/2022,First Class,Consumer,United States,Encinitas,California,92024,West,Office Supplies,Binders,OFF-BI-10003784,5,0.2,9.8,-0.2
2821,4/26/2022,First Class,Consumer,United States,Encinitas,California,92024,West,Furniture,Tables,FUR-TA-10003748,3,9.0,291.0,1.0
2822,2/3/2023,Standard Class,Consumer,United States,Anaheim,California,92804,West,Technology,Phones,TEC-PH-10002563,3,6.0,294.0,24.0
2823,3/9/2023,First Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Art,OFF-AR-10000122,2,0.2,9.8,-0.2
2824,10/14/2023,First Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,OFF-ST-10000352,2,1.5,48.5,8.5
2825,9/12/2022,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10003270,8,0.9,29.1,-0.9
2826,3/12/2022,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Bookcases,FUR-BO-10003272,2,12.0,288.0,48.0
2827,11/6/2022,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10002982,2,0.0,0.0,0.0
2828,11/10/2022,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Envelopes,OFF-EN-10001509,2,0.0,0.0,0.0
2829,7/29/2023,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10002421,6,3.3000000000000003,106.7,6.700000000000003
2830,11/20/2023,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,OFF-ST-10000760,5,2.4,57.6,7.600000000000001
2831,1/28/2022,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10002923,2,4.0,76.0,6.0
2832,4/29/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Storage,OFF-ST-10001128,5,8.8,431.2,21.19999999999999
2833,8/17/2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Phones,TEC-PH-10000673,3,4.8,155.2,5.199999999999989
2834,3/17/2023,Second Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Art,OFF-AR-10001547,7,1.0,19.0,-1.0
2835,1/14/2023,Second Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Binders,OFF-BI-10001890,2,0.3,9.7,-0.3
2836,9/29/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10003971,1,0.2,9.8,-0.2
2837,2/15/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000520,3,1.0,19.0,-1.0
2838,2/20/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10000977,5,2.4,117.6,7.599999999999994
2839,2/3/2023,First Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Machines,TEC-MA-10002178,2,21.0,679.0,119.0
2840,4/27/2022,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10001526,1,3.6,116.4,16.400000000000006
2841,8/8/2022,Standard Class,Home Office,United States,Chesapeake,Virginia,23320,South,Furniture,Chairs,FUR-CH-10003379,4,34.2,1105.8,125.79999999999995
2842,8/5/2023,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10000100,7,11.5,218.5,38.5
2843,4/22/2023,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Storage,OFF-ST-10001809,2,4.2,135.8,15.800000000000011
2844,11/19/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10000387,3,0.8,39.2,-0.8
2845,9/30/2023,Standard Class,Corporate,United States,Woodstock,Illinois,60098,Central,Furniture,Chairs,FUR-CH-10004853,8,25.5,824.5,114.5
2846,6/30/2022,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Art,OFF-AR-10001958,3,2.5,47.5,-2.5
2847,6/24/2022,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10003527,3,22.8,737.2,57.200000000000045
2848,3/4/2022,Standard Class,Corporate,United States,Roswell,Georgia,30076,South,Furniture,Furnishings,FUR-FU-10003832,6,3.0,57.0,-3.0
2849,12/14/2022,Standard Class,Corporate,United States,Roswell,Georgia,30076,South,Office Supplies,Binders,OFF-BI-10001359,3,80.7,2609.3,219.30000000000018
2850,7/2/2022,Standard Class,Corporate,United States,Palm Coast,Florida,32137,South,Office Supplies,Binders,OFF-BI-10002976,6,0.2,9.8,-0.2
2851,8/17/2023,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10000736,1,2.4,57.6,7.600000000000001
2852,1/26/2023,Standard Class,Home Office,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001745,4,1.5,28.5,-1.5
2853,6/27/2022,Second Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Furnishings,FUR-FU-10000409,1,0.5,9.5,-0.5
2854,12/23/2022,Second Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Furnishings,FUR-FU-10000221,4,0.6,19.4,-0.6
2855,7/14/2022,Same Day,Corporate,United States,Franklin,Massachusetts,2038,East,Office Supplies,Storage,OFF-ST-10000344,3,0.8,39.2,-0.8
2856,12/8/2023,Standard Class,Consumer,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Labels,OFF-LA-10003663,7,0.8,19.2,-0.8
2857,3/3/2022,First Class,Corporate,United States,San Diego,California,92037,West,Furniture,Chairs,FUR-CH-10001215,4,48.0,1552.0,62.0
2858,7/11/2023,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Chairs,FUR-CH-10000988,2,6.9,223.1,43.099999999999994
2859,9/21/2023,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Accessories,TEC-AC-10003441,4,2.1,67.9,7.900000000000006
2860,5/29/2023,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Phones,TEC-PH-10004389,3,11.4,368.6,58.60000000000002
2861,2/24/2023,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Furniture,Bookcases,FUR-BO-10004695,9,81.5,1548.5,208.5
2862,8/16/2022,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10000100,7,8.700000000000001,281.3,41.30000000000001
2863,9/2/2022,Standard Class,Consumer,United States,Orlando,Florida,32839,South,Office Supplies,Paper,OFF-PA-10000223,4,0.4,19.6,-0.4
2864,10/3/2023,Same Day,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10001325,3,1.5,28.5,-1.5
2865,1/3/2022,Same Day,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10004249,7,3.2,76.8,6.799999999999997
2866,5/27/2023,Same Day,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10000588,3,2.4,57.6,7.600000000000001
2867,2/10/2022,Same Day,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10000946,4,0.6,29.4,9.399999999999999
2868,5/19/2023,Second Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Supplies,OFF-SU-10001225,5,0.4,9.6,-0.4
2869,5/31/2023,Second Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Storage,OFF-ST-10001558,3,2.0,38.0,-2.0
2870,4/29/2023,Standard Class,Consumer,United States,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,FUR-FU-10001546,2,1.0,19.0,-1.0
2871,10/5/2023,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10002581,3,3.5,66.5,6.5
2872,3/26/2023,Standard Class,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Chairs,FUR-CH-10001482,3,9.3,300.7,30.69999999999999
2873,9/15/2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10002399,1,0.0,0.0,0.0
2874,7/17/2023,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10001963,8,16.2,793.8,43.799999999999955
2875,4/18/2023,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Fasteners,OFF-FA-10002988,3,0.4,9.6,-0.4
2876,2/16/2022,Second Class,Consumer,United States,San Diego,California,92037,West,Furniture,Chairs,FUR-CH-10004289,2,3.0,147.0,27.0
2877,5/15/2022,Second Class,Consumer,United States,San Diego,California,92037,West,Furniture,Chairs,FUR-CH-10000785,7,50.5,959.5,39.5
2878,8/31/2023,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Envelopes,OFF-EN-10003040,2,2.0,48.0,-2.0
2879,12/15/2022,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Art,OFF-AR-10001573,2,0.0,0.0,0.0
2880,9/11/2023,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Technology,Accessories,TEC-AC-10000844,3,12.5,237.5,27.5
2881,6/28/2023,Second Class,Home Office,United States,Orange,New Jersey,7050,East,Office Supplies,Binders,OFF-BI-10000756,6,0.6,29.4,-0.6
2882,11/6/2022,Second Class,Home Office,United States,Orange,New Jersey,7050,East,Office Supplies,Supplies,OFF-SU-10000381,3,1.5,28.5,-1.5
2883,7/12/2022,Standard Class,Consumer,United States,Woodstock,Illinois,60098,Central,Office Supplies,Binders,OFF-BI-10004094,5,0.5,9.5,-0.5
2884,1/19/2023,Second Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10001852,4,0.5,9.5,-0.5
2885,6/24/2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10000014,2,0.8,19.2,-0.8
2886,9/12/2023,Standard Class,Consumer,United States,Tempe,Arizona,85281,West,Furniture,Chairs,FUR-CH-10003396,5,15.5,294.5,4.5
2887,9/17/2022,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10003811,3,0.2,9.8,-0.2
2888,2/1/2023,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10003172,2,0.2,9.8,-0.2
2889,7/12/2023,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10000289,5,1.5,28.5,8.5
2890,1/8/2023,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10000791,5,1.0,19.0,-1.0
2891,8/26/2022,Second Class,Consumer,United States,Lake Charles,Louisiana,70601,South,Furniture,Chairs,FUR-CH-10002304,2,1.0,49.0,9.0
